ID, Device, Mode, ExpPart, Round, Trial, Block, Trial in Block, Text Length (lines), Visible Lines, Frame Height, Distance, Direction, Target Line, Line Height, Hit, T_Trial, T_Scroll, T_FineTune, T_Select, T_StartScrolling, errorDistance(lines), inFrameCount, visibleCount, Start direction, Finger count, FP_X-MIN, FP_Y-MIN, FP_X-MAX, FP_Y-MAX, ScrollareaX, ScrollareaY, Px_mm
14,MOOSE,Drag,1,1,28,4,4,854,32,3.0,300,DOWN,429,18.0,true,8763,7935,2239,268,560,0,1,1,DOWN,1.0,154.0,523.0,356.0,1535.0,1080.0,1661.0,4.331,
14,MOOSE,Drag,1,1,29,4,5,854,32,6.0,50,UP,703,18.0,true,3640,2336,785,656,648,0,2,1,UP,1.0,116.0,319.0,281.0,1075.0,1080.0,1661.0,4.331,
14,MOOSE,Drag,1,1,30,4,6,854,32,6.0,300,DOWN,824,18.0,true,8708,7441,1345,681,586,0,1,1,DOWN,1.0,87.533,503.0,383.0,1352.0,1080.0,1661.0,4.331,
14,MOOSE,Drag,1,1,31,4,7,854,32,3.0,50,UP,526,18.0,true,4032,2815,1632,350,867,0,2,1,UP,1.0,379.0,444.0,561.0,981.0,1080.0,1661.0,4.331,
14,MOOSE,Drag,1,1,32,4,8,854,32,6.0,200,DOWN,297,18.0,true,4945,4668,1041,240,37,-1,1,1,UP,1.0,141.0,625.0,362.0,1557.0,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,1,1,1,1,854,32,6.0,200,UP,73,18.0,true,14832,11631,2240,1429,1772,0,1,1,UP,2.0,20.0,384.0,724.671,1919.0,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,1,2,1,2,854,32,6.0,50,UP,787,18.0,true,5293,3679,2431,581,1033,-1,2,1,UP,1.0,293.301,778.0,590.308,1077.661,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,1,3,1,3,854,32,3.0,200,UP,81,18.0,true,16113,14800,10303,791,522,-1,10,1,UP,1.0,198.269,635.0,706.0,1209.0,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,1,4,1,4,854,32,3.0,300,DOWN,418,18.0,true,7825,6160,545,817,848,0,1,1,DOWN,1.0,136.721,678.444,720.805,1270.742,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,1,5,1,5,854,32,3.0,50,DOWN,632,18.0,true,6239,5009,1474,550,680,0,1,2,DOWN,1.0,275.708,737.0,640.0,1197.705,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,1,6,1,6,854,32,6.0,300,UP,72,18.0,true,11535,10545,2656,311,679,-1,3,2,UP,1.0,114.693,673.027,801.427,1300.87,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,1,7,1,7,854,32,6.0,100,DOWN,756,18.0,true,4753,3393,1361,478,882,-1,1,1,DOWN,1.0,189.581,795.281,599.0,1237.635,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,1,8,1,8,854,32,3.0,100,DOWN,309,18.0,true,7430,6933,3760,444,53,0,2,1,UP,1.0,140.729,777.261,492.253,1135.462,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,1,9,2,1,854,32,3.0,200,DOWN,714,18.0,true,10225,8497,3360,495,1233,-1,3,2,DOWN,1.0,23.0,536.0,464.455,1042.5,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,1,10,2,2,854,32,3.0,50,UP,194,18.0,true,4536,3520,2240,400,616,0,1,1,UP,1.0,167.0,950.0,358.0,1140.0,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,1,11,2,3,854,32,3.0,100,UP,535,18.0,true,6454,5214,2175,563,677,0,1,1,UP,1.0,97.0,790.5,374.0,1208.0,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,1,12,2,4,854,32,6.0,200,DOWN,473,18.0,true,10166,9151,4800,396,619,0,5,1,UP,1.0,30.735,672.299,515.56,1192.656,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,1,13,2,5,854,32,6.0,100,UP,690,18.0,true,6295,5504,3120,256,535,0,1,1,DOWN,1.0,70.683,732.662,487.322,1167.0,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,1,14,2,6,854,32,6.0,300,DOWN,630,18.0,true,8037,7119,2016,428,490,0,1,1,UP,1.0,39.0,733.889,463.0,1236.468,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,1,15,2,7,854,32,6.0,50,DOWN,651,18.0,true,5228,4208,2496,365,655,0,1,1,DOWN,1.0,53.0,630.72,475.0,1194.0,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,1,16,2,8,854,32,3.0,300,UP,443,18.0,true,11629,10609,1936,422,598,0,1,1,UP,1.0,39.0,611.0,570.716,1140.742,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,1,17,3,1,854,32,6.0,300,UP,431,18.0,true,8238,6688,1791,538,1012,0,1,1,DOWN,1.0,49.932,546.0,607.331,1215.0,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,1,18,3,2,854,32,6.0,100,UP,711,18.0,true,7652,6688,4769,460,504,-1,2,1,UP,1.0,0.0,601.0,566.0,1151.0,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,1,19,3,3,854,32,3.0,300,DOWN,436,18.0,true,10422,9897,2432,493,32,0,1,1,UP,1.0,2.198,539.544,502.0,1054.689,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,1,20,3,4,854,32,6.0,50,DOWN,613,18.0,true,4627,3969,2737,170,488,-1,1,1,DOWN,1.0,65.0,541.0,507.0,1003.0,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,1,21,3,5,854,32,3.0,100,UP,265,18.0,true,5149,4272,1615,401,476,0,2,1,DOWN,1.0,31.687,585.0,472.729,1160.0,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,1,22,3,6,854,32,3.0,50,UP,775,18.0,true,6062,4913,2193,519,630,0,2,2,DOWN,1.0,134.0,558.604,450.0,938.0,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,1,23,3,7,854,32,6.0,200,DOWN,465,18.0,true,7711,6689,3121,437,585,0,3,1,UP,1.0,131.676,481.0,543.0,885.326,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,1,24,3,8,854,32,3.0,200,DOWN,639,18.0,true,12917,11937,3105,339,641,0,3,3,DOWN,1.0,104.539,485.0,647.001,1105.0,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,1,25,4,1,854,32,6.0,50,UP,781,18.0,true,7767,4209,1953,1118,2440,-1,1,1,UP,1.0,235.282,477.0,525.0,861.0,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,1,26,4,2,854,32,6.0,200,UP,430,18.0,true,8953,8080,2801,280,593,0,1,1,UP,1.0,138.0,633.712,664.0,1147.726,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,1,27,4,3,854,32,6.0,300,DOWN,377,18.0,true,10416,9776,3089,100,540,-1,2,1,UP,1.0,25.825,583.0,551.827,1113.413,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,1,28,4,4,854,32,3.0,200,UP,628,18.0,true,16419,14656,10624,710,1053,0,3,1,DOWN,1.0,178.654,651.283,632.705,1447.033,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,1,29,4,5,854,32,3.0,300,UP,391,18.0,true,15097,14047,6191,425,625,0,4,2,UP,1.0,98.08,851.162,761.289,1438.0,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,1,30,4,6,854,32,3.0,100,DOWN,452,18.0,true,6472,5503,2416,471,498,0,2,3,UP,1.0,90.297,772.295,556.0,1248.0,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,1,31,4,7,854,32,6.0,100,DOWN,558,18.0,true,4525,3713,2193,202,610,0,2,1,UP,1.0,87.564,744.622,621.675,1224.681,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,1,32,4,8,854,32,3.0,50,DOWN,804,18.0,true,3824,3041,2128,358,425,0,2,1,DOWN,1.0,177.314,780.0,424.291,1070.0,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,2,1,1,1,854,32,3.0,100,UP,731,18.0,true,10919,8817,5664,1306,796,0,2,1,UP,1.0,215.269,734.0,1049.0,1549.0,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,2,2,1,2,854,32,6.0,50,DOWN,336,18.0,true,3536,2129,1297,429,978,1,1,1,DOWN,1.0,453.0,650.5,697.432,922.278,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,2,3,1,3,854,32,3.0,50,UP,549,18.0,true,12157,11441,9761,232,484,0,6,1,DOWN,1.0,314.285,629.0,637.0,1040.0,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,2,4,1,4,854,32,3.0,300,DOWN,596,18.0,true,10735,9856,1696,297,582,0,1,1,UP,1.0,108.0,585.633,705.668,1196.676,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,2,5,1,5,854,32,6.0,300,UP,112,18.0,true,13761,13056,3745,255,450,0,4,2,DOWN,1.0,0.0,803.0,702.699,1265.599,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,2,6,1,6,854,32,3.0,200,DOWN,702,18.0,false,11763,6270,2430,4914,579,702,0,1,UP,1.0,138.281,628.0,690.0,1144.699,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,2,7,1,6,854,32,3.0,200,DOWN,815,18.0,true,8354,6944,2767,712,698,0,1,1,DOWN,1.0,123.544,572.294,656.713,1099.431,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,2,8,1,7,854,32,6.0,200,DOWN,414,18.0,true,8573,7824,1856,259,490,0,1,1,DOWN,1.0,56.0,684.566,569.276,1147.55,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,2,9,1,8,854,32,6.0,100,UP,53,18.0,true,6741,6048,3599,355,338,-1,1,1,DOWN,1.0,19.0,787.0,476.274,1346.0,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,2,10,2,1,854,32,3.0,100,DOWN,829,18.0,true,4414,2944,1360,470,1000,0,1,1,DOWN,1.0,20.741,597.714,614.436,1067.0,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,2,11,2,2,854,32,6.0,50,UP,476,18.0,true,4638,3697,1985,376,565,-1,1,1,DOWN,1.0,140.266,826.0,390.283,1063.0,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,2,12,2,3,854,32,3.0,50,DOWN,195,18.0,true,6235,5153,3249,345,737,0,2,1,UP,1.0,232.0,663.731,585.0,1076.5,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,2,13,2,4,854,32,6.0,300,DOWN,666,18.0,true,9817,9008,2831,255,554,0,2,1,DOWN,1.0,14.954,686.379,578.289,1284.688,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,2,14,2,5,854,32,6.0,200,UP,25,18.0,true,8465,7840,4433,234,391,-2,5,1,DOWN,1.0,73.465,597.0,680.966,1258.279,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,2,15,2,6,854,32,3.0,200,UP,255,18.0,true,6976,5905,1856,487,584,0,1,1,UP,1.0,0.0,601.0,482.0,1161.0,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,2,16,2,7,854,32,6.0,100,DOWN,725,18.0,true,4695,3952,1392,349,394,0,1,1,DOWN,1.0,151.0,608.0,617.703,1144.0,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,2,17,2,8,854,32,3.0,300,UP,61,18.0,true,8140,7441,2033,358,341,0,2,2,DOWN,1.0,33.242,765.966,576.116,1342.479,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,2,18,3,1,854,32,6.0,100,UP,568,18.0,true,10122,8959,2592,133,1030,0,2,2,UP,1.0,169.292,946.465,565.0,1279.0,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,2,19,3,2,854,32,6.0,200,DOWN,742,18.0,true,5046,4112,881,302,632,-1,1,1,DOWN,1.0,192.605,796.862,653.0,1187.0,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,2,20,3,3,854,32,6.0,300,UP,510,18.0,true,7513,6769,1217,332,412,0,1,1,DOWN,1.0,16.245,871.566,643.967,1374.0,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,2,21,3,4,854,32,3.0,50,DOWN,787,18.0,true,2859,1440,336,1046,373,0,0,1,UP,1.0,94.0,931.0,462.402,1233.413,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,2,22,3,5,854,32,3.0,300,UP,225,18.0,true,12860,12336,6689,180,344,-1,7,2,DOWN,1.0,0.0,946.596,539.0,1482.0,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,2,23,3,6,854,32,3.0,200,UP,251,18.0,true,9919,8848,5184,334,737,0,7,1,UP,1.0,73.0,994.32,610.581,1505.0,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,2,24,3,7,854,32,6.0,50,DOWN,723,18.0,true,6185,5169,3873,325,691,0,1,1,UP,1.0,229.0,1020.0,475.0,1383.5,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,2,25,3,8,854,32,3.0,100,DOWN,209,18.0,true,5943,5570,2959,343,30,0,1,1,UP,1.0,163.0,985.692,528.084,1384.0,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,2,26,4,1,854,32,3.0,300,DOWN,803,18.0,true,9393,7936,2288,418,1039,0,1,1,DOWN,1.0,109.273,817.588,748.646,1427.0,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,2,27,4,2,854,32,6.0,50,UP,58,18.0,true,3821,2400,1568,444,977,0,1,1,UP,1.0,371.723,904.0,687.448,1355.0,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,2,28,4,3,854,32,3.0,200,DOWN,311,18.0,true,7633,6848,2655,377,408,0,1,1,UP,1.0,109.722,830.0,732.465,1571.0,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,2,29,4,4,854,32,3.0,50,UP,531,18.0,true,4347,3679,2448,130,538,0,2,1,DOWN,1.0,199.359,1109.0,526.329,1575.351,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,2,30,4,5,854,32,6.0,100,DOWN,835,18.0,true,3960,3279,1216,181,500,-1,1,1,UP,1.0,274.0,1020.316,674.622,1435.0,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,2,31,4,6,854,32,3.0,100,UP,664,18.0,true,10282,9551,2768,238,493,0,5,2,DOWN,1.0,112.0,1072.283,664.674,1583.0,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,2,32,4,7,854,32,6.0,300,DOWN,623,18.0,true,8337,7136,1551,594,607,1,1,1,UP,1.0,92.0,1030.319,649.383,1643.336,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,2,33,4,8,854,32,6.0,200,UP,302,18.0,true,7231,6160,3121,487,584,0,2,1,DOWN,1.0,40.0,1126.661,507.688,1645.0,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,3,1,1,1,854,32,3.0,50,UP,735,18.0,true,4862,2673,1137,943,1246,1,1,1,UP,1.0,241.0,406.0,570.0,869.0,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,3,2,1,2,854,32,3.0,100,DOWN,607,18.0,true,4758,3809,1744,461,488,0,1,1,UP,2.0,71.0,256.742,985.0,1919.0,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,3,3,1,3,854,32,6.0,300,UP,159,18.0,true,8510,7793,2881,334,383,0,1,1,DOWN,1.0,45.75,522.293,557.431,911.827,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,3,4,1,4,854,32,6.0,100,DOWN,414,18.0,true,3567,2785,1185,311,471,-1,1,1,UP,1.0,79.577,544.712,412.277,859.0,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,3,5,1,5,854,32,3.0,300,DOWN,335,18.0,true,9092,8192,2928,365,535,-1,3,1,DOWN,2.0,0.0,488.439,598.0,1375.0,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,3,6,1,6,854,32,3.0,200,UP,606,18.0,true,5440,4640,1440,340,460,0,1,1,DOWN,1.0,35.746,580.23,583.778,1042.0,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,3,7,1,7,854,32,6.0,50,UP,251,18.0,true,2904,2241,1137,164,499,0,1,1,DOWN,1.0,211.0,728.0,430.455,974.0,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,3,8,1,8,854,32,6.0,200,DOWN,613,18.0,true,4781,3952,592,292,537,0,1,1,DOWN,1.0,77.111,572.687,506.18,936.667,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,3,9,2,1,854,32,6.0,300,DOWN,553,18.0,true,7506,6448,961,207,851,0,1,1,DOWN,1.0,75.0,375.733,671.525,860.0,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,3,10,2,2,854,32,6.0,200,UP,595,18.0,true,5532,4815,912,291,426,0,1,1,DOWN,1.0,0.0,544.555,483.28,969.295,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,3,11,2,3,854,32,3.0,50,DOWN,209,18.0,true,5666,3936,3312,1163,567,1,2,1,DOWN,1.0,127.354,659.327,372.5,1036.0,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,3,12,2,4,854,32,6.0,100,UP,543,18.0,true,6216,5073,2897,545,598,-1,1,2,UP,1.0,73.72,703.708,380.0,976.0,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,3,13,2,5,854,32,3.0,100,UP,421,18.0,true,11282,9680,5617,1021,581,1,6,2,UP,1.0,86.52,471.0,439.542,922.727,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,3,14,2,6,854,32,3.0,300,UP,368,18.0,true,12552,11471,6832,464,617,0,2,1,UP,1.0,23.743,499.881,534.43,855.0,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,3,15,2,7,854,32,6.0,50,DOWN,515,18.0,true,4274,2449,1216,1399,426,-1,1,1,UP,1.0,152.0,536.0,372.906,834.5,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,3,16,2,8,854,32,3.0,200,DOWN,763,18.0,false,6135,5568,2065,150,417,-4,1,1,UP,1.0,80.613,325.601,666.048,790.0,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,3,17,2,8,854,32,3.0,200,DOWN,478,18.0,true,7472,5825,2305,710,937,0,1,1,DOWN,1.0,37.542,369.304,536.831,852.69,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,3,18,3,1,854,32,3.0,50,UP,189,18.0,true,4838,3649,2800,306,883,0,2,1,UP,1.0,33.0,422.0,614.281,1221.0,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,3,19,3,2,854,32,6.0,50,DOWN,145,18.0,true,5424,4529,2448,463,432,-1,1,2,UP,1.0,37.287,620.0,464.0,1109.0,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,3,20,3,3,854,32,3.0,100,DOWN,244,18.0,true,5205,4256,2144,620,329,0,1,1,DOWN,1.0,196.0,608.63,537.324,1086.5,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,3,21,3,4,854,32,3.0,300,UP,202,18.0,true,7864,6784,1520,676,404,0,1,1,DOWN,1.0,0.0,681.399,635.294,1251.734,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,3,22,3,5,854,32,6.0,200,DOWN,817,18.0,true,7486,6320,2305,665,501,0,2,1,UP,1.0,49.0,405.543,674.282,1023.734,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,3,23,3,6,854,32,3.0,200,UP,467,18.0,true,11711,10848,6591,447,416,1,3,1,DOWN,1.0,126.0,479.575,690.101,1170.0,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,3,24,3,7,854,32,6.0,300,DOWN,464,18.0,true,9285,8431,2191,340,514,-1,1,1,DOWN,1.0,41.799,434.331,619.015,1048.638,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,3,25,3,8,854,32,6.0,100,UP,256,18.0,true,4236,3601,1760,600,35,1,1,1,UP,1.0,208.0,537.512,529.681,899.726,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,3,26,4,1,854,32,6.0,200,UP,579,18.0,true,7432,6032,1423,458,942,-1,1,1,UP,1.0,101.0,371.0,728.286,1086.509,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,3,27,4,2,854,32,6.0,300,UP,52,18.0,true,10134,9248,2217,362,524,0,3,2,UP,1.0,5.278,560.917,562.703,1064.317,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,3,28,4,3,854,32,3.0,50,DOWN,833,18.0,true,3216,2319,1072,532,365,0,1,1,UP,1.0,263.315,448.616,645.654,791.34,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,3,29,4,4,854,32,6.0,50,UP,708,18.0,true,5044,4449,3185,290,305,-1,3,1,DOWN,1.0,321.29,495.0,693.931,832.714,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,3,30,4,5,854,32,3.0,200,DOWN,791,18.0,true,11068,9936,6081,467,665,0,4,1,DOWN,1.0,273.281,438.571,807.712,834.29,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,3,31,4,6,854,32,3.0,100,UP,709,18.0,true,20464,19978,5615,460,26,0,5,3,UP,1.0,293.613,489.0,777.0,951.0,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,3,32,4,7,854,32,3.0,300,DOWN,803,18.0,true,14260,13360,1519,342,558,0,2,3,DOWN,1.0,120.427,371.382,782.279,877.919,1080.0,1661.0,4.331,
14,MOOSE,Circle3,1,3,33,4,8,854,32,6.0,100,DOWN,808,18.0,true,4164,3664,1296,7,493,-1,1,1,DOWN,1.0,27.604,509.63,540.0,883.0,1080.0,1661.0,4.331,
