ID, Device, Mode, ExpPart, Round, Trial, Block, Trial in Block, Text Length (lines), Visible Lines, Frame Height, Distance, Direction, Target Line, Line Height, Hit, T_Trial, T_Scroll, T_FineTune, T_Select, T_StartScrolling, errorDistance(lines), inFrameCount, visibleCount, Start direction, Finger count, FP_X-MIN, FP_Y-MIN, FP_X-MAX, FP_Y-MAX, ScrollareaX, ScrollareaY, Px_mm
16,MOOSE,TrackPoint,1,2,9,2,1,854,32,6.0,50,UP,446,18.0,true,3942,2415,1613,132,1395,0,2,1,UP,1.0,349.0,644.0,418.0,1266.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,2,10,2,2,854,32,6.0,300,DOWN,751,18.0,true,6154,5297,2319,21,836,0,3,1,DOWN,1.0,259.0,598.0,392.0,1327.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,2,11,2,3,854,32,3.0,50,DOWN,813,18.0,true,3240,3152,1471,63,25,-1,1,1,UP,1.0,278.5,694.0,348.0,1224.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,2,12,2,4,854,32,6.0,200,UP,117,18.0,true,5373,4561,1726,242,570,0,1,1,UP,1.0,304.0,631.0,421.0,1253.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,2,13,2,5,854,32,3.0,100,UP,403,18.0,true,3357,2785,1373,56,516,0,1,1,DOWN,1.0,300.156,592.0,435.0,1392.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,2,14,2,6,854,32,3.0,300,UP,211,18.0,true,6922,6859,1983,11,52,0,2,1,UP,1.0,287.0,595.0,500.0,1329.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,2,15,2,7,854,32,3.0,200,DOWN,661,18.0,true,4301,3248,1133,323,730,0,1,1,DOWN,1.0,271.0,712.0,416.0,1385.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,2,16,2,8,854,32,6.0,100,DOWN,198,18.0,true,5240,5087,1485,101,52,0,2,1,UP,1.0,261.0,718.0,421.0,1539.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,2,17,3,1,854,32,6.0,300,UP,154,18.0,true,7149,4784,1310,46,2319,-1,1,1,UP,1.0,241.0,563.0,437.384,1375.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,2,18,3,2,854,32,3.0,100,DOWN,790,18.0,true,4227,3488,2395,121,618,0,2,1,DOWN,1.0,246.0,660.0,393.0,1349.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,2,19,3,3,854,32,3.0,200,UP,274,18.0,true,5289,5160,1661,89,40,0,2,1,UP,1.0,246.0,665.0,440.0,1383.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,2,20,3,4,854,32,3.0,50,DOWN,448,18.0,true,3871,3104,2270,98,669,-1,2,1,DOWN,1.0,273.0,665.0,340.0,1139.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,2,21,3,5,854,32,6.0,200,UP,448,18.0,true,5085,4368,1279,201,516,0,1,1,DOWN,1.0,282.0,569.0,493.247,1147.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,2,22,3,6,854,32,6.0,100,DOWN,600,18.0,true,3341,2608,1243,237,496,1,1,1,DOWN,1.0,266.52,635.0,384.0,1225.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,2,23,3,7,854,32,6.0,50,DOWN,550,18.0,true,4572,4017,1040,130,425,2,2,2,UP,1.0,238.0,681.5,426.0,1503.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,2,24,3,8,854,32,3.0,300,UP,63,18.0,true,8233,7847,1391,326,60,1,2,1,UP,1.0,266.0,256.0,540.651,1257.5,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,2,25,4,1,854,32,3.0,200,DOWN,582,18.0,true,4413,3169,1406,118,1126,0,1,1,DOWN,1.0,229.264,573.0,446.0,1435.5,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,2,26,4,2,854,32,6.0,100,UP,617,18.0,true,3677,2687,1292,220,770,-1,1,1,UP,1.0,221.0,537.0,404.0,1182.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,2,27,4,3,854,32,6.0,200,DOWN,606,18.0,true,4037,3151,1161,342,544,2,1,1,DOWN,1.0,222.0,558.0,402.0,1351.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,2,28,4,4,854,32,6.0,300,DOWN,687,18.0,true,5486,4767,1101,205,514,1,2,1,UP,1.0,189.0,567.0,429.0,1458.5,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,2,29,4,5,854,32,3.0,300,DOWN,671,18.0,true,5275,4384,1407,296,595,1,0,1,DOWN,1.0,123.0,705.0,326.0,1635.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,2,30,4,6,854,32,6.0,50,UP,688,18.0,true,3016,2367,989,117,532,2,2,1,UP,1.0,184.0,623.0,307.0,1374.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,2,31,4,7,854,32,3.0,100,UP,231,18.0,true,6133,4912,784,516,705,-1,2,2,UP,1.0,219.0,514.0,348.0,1160.484,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,2,32,4,8,854,32,3.0,50,UP,735,18.0,true,3221,2225,1231,220,776,0,2,1,UP,1.0,259.0,687.0,363.0,1141.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,3,1,1,1,854,32,6.0,50,UP,431,18.0,true,6008,3984,1376,498,1526,1,2,2,UP,1.0,299.5,502.527,426.0,1336.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,3,2,1,2,854,32,6.0,200,DOWN,726,18.0,true,5182,3457,1295,488,1237,1,1,1,DOWN,1.0,295.0,722.0,436.475,1569.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,3,3,1,3,854,32,3.0,50,DOWN,642,18.0,true,3284,2528,1582,66,690,0,2,1,DOWN,1.0,335.0,683.0,414.0,1132.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,3,4,1,4,854,32,6.0,100,DOWN,142,18.0,true,3700,2991,1340,185,524,0,2,1,DOWN,1.0,312.0,683.0,459.0,1311.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,3,5,1,5,854,32,3.0,100,UP,703,18.0,true,4583,4079,2272,89,415,0,2,1,DOWN,1.0,390.0,666.0,631.02,1563.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,3,6,1,6,854,32,3.0,300,DOWN,584,18.0,true,6883,5824,1431,357,702,1,1,1,UP,1.0,317.0,738.0,542.0,1533.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,3,7,1,7,854,32,6.0,300,UP,214,18.0,true,6844,6063,2333,148,633,-2,1,1,UP,1.0,330.0,650.0,598.0,1445.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,3,8,1,8,854,32,3.0,200,UP,132,18.0,true,5122,4563,622,527,32,0,1,1,UP,1.0,375.0,641.0,607.363,1452.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,3,9,2,1,854,32,6.0,100,UP,19,18.0,true,4873,3343,1310,141,1389,0,1,1,DOWN,1.0,266.0,521.5,573.481,1501.5,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,3,10,2,2,854,32,6.0,200,UP,270,18.0,true,4150,3391,1102,127,632,-2,1,1,UP,1.0,287.0,472.0,581.0,1250.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,3,11,2,3,854,32,6.0,50,DOWN,234,18.0,true,2915,2064,1229,106,745,-1,2,1,DOWN,1.0,303.0,671.0,456.0,1180.5,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,3,12,2,4,854,32,3.0,200,DOWN,598,18.0,true,5133,3984,847,444,705,1,1,1,DOWN,1.0,277.0,692.0,407.0,1511.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,3,13,2,5,854,32,3.0,50,UP,572,18.0,true,2945,1904,1306,482,559,1,1,1,UP,1.0,309.0,716.0,478.5,1324.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,3,14,2,6,854,32,6.0,300,DOWN,595,18.0,true,5137,4240,525,430,467,0,1,1,DOWN,1.0,240.0,639.0,445.0,1489.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,3,15,2,7,854,32,3.0,300,UP,491,18.0,true,5494,4881,1662,580,33,1,1,1,UP,1.0,276.0,514.0,603.0,1344.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,3,16,2,8,854,32,3.0,100,DOWN,402,18.0,true,4041,3087,1324,370,584,0,1,1,DOWN,1.0,286.635,709.0,505.0,1339.363,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,3,17,3,1,854,32,6.0,300,UP,35,18.0,true,8773,5425,1710,150,3198,0,2,1,DOWN,1.0,268.0,359.0,838.0,1459.5,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,3,18,3,2,854,32,6.0,200,DOWN,617,18.0,true,3908,2913,1023,161,834,2,1,1,DOWN,1.0,358.519,583.0,582.0,1423.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,3,19,3,3,854,32,3.0,200,DOWN,334,18.0,true,6012,4882,1212,566,564,1,0,1,UP,1.0,371.0,629.0,614.0,1521.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,3,20,3,4,854,32,3.0,300,UP,314,18.0,true,4845,3808,1292,500,537,1,1,1,UP,1.0,392.0,530.5,710.5,1397.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,3,21,3,5,854,32,3.0,100,DOWN,745,18.0,true,2861,2191,845,139,531,0,1,1,DOWN,1.0,367.0,688.0,614.0,1423.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,3,22,3,6,854,32,6.0,50,UP,130,18.0,true,2827,2015,1290,298,514,-1,2,1,UP,1.0,367.0,753.0,575.0,1359.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,3,23,3,7,854,32,6.0,100,UP,721,18.0,true,4182,3360,2063,88,734,0,1,1,UP,1.0,440.0,561.521,654.479,1217.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,3,24,3,8,854,32,3.0,50,DOWN,665,18.0,true,3926,3392,2511,54,480,0,3,1,DOWN,1.0,373.0,674.0,577.0,1237.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,3,25,4,1,854,32,3.0,300,DOWN,454,18.0,true,7064,5151,464,463,1450,0,1,1,DOWN,1.0,333.982,581.628,703.0,1774.5,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,3,26,4,2,854,32,6.0,200,UP,234,18.0,false,4464,4410,1196,25,29,3,1,1,UP,1.0,422.0,595.5,669.0,1316.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,3,27,4,2,854,32,3.0,50,UP,762,18.0,true,4824,3152,1230,500,1172,0,1,1,DOWN,1.0,479.5,509.0,748.0,1140.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,3,28,4,3,854,32,6.0,200,UP,175,18.0,true,6803,5840,2967,234,729,1,2,1,UP,1.0,417.0,487.0,715.0,1106.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,3,29,4,4,854,32,6.0,50,DOWN,824,18.0,true,3313,2016,1231,370,927,0,2,1,DOWN,1.0,433.5,609.0,569.0,1145.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,3,30,4,5,854,32,6.0,100,DOWN,252,18.0,true,4166,3995,1949,130,41,1,1,1,UP,1.0,359.0,593.0,516.0,1237.5,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,3,31,4,6,854,32,3.0,100,UP,335,18.0,true,5233,3888,1390,763,582,-1,1,1,UP,1.0,449.0,662.0,566.0,1179.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,3,32,4,7,854,32,3.0,200,UP,266,18.0,true,4841,3839,1261,255,747,1,1,1,UP,1.0,395.0,520.0,660.0,1178.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,3,33,4,8,854,32,6.0,300,DOWN,368,18.0,true,9245,7664,3470,951,630,0,3,1,DOWN,1.0,392.0,633.0,550.0,1343.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,4,1,1,1,854,32,3.0,200,DOWN,596,18.0,true,4990,2687,985,638,1665,0,2,1,DOWN,1.0,286.0,665.0,530.0,1646.344,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,4,2,1,2,854,32,6.0,100,UP,176,18.0,true,3632,2704,1485,150,778,-1,1,1,UP,1.0,390.0,709.0,628.0,1442.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,4,3,1,3,854,32,3.0,100,DOWN,320,18.0,true,4025,3312,1327,122,591,1,0,1,DOWN,1.0,357.0,787.0,541.0,1494.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,4,4,1,4,854,32,6.0,200,DOWN,442,18.0,true,5513,4384,1294,650,479,-1,1,1,UP,1.0,396.0,653.0,646.5,1529.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,4,5,1,5,854,32,6.0,300,UP,17,18.0,true,4554,3888,957,201,465,-1,1,1,UP,1.0,443.0,512.0,657.5,1425.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,4,6,1,6,854,32,6.0,50,DOWN,689,18.0,true,3769,2670,1551,421,678,-1,1,1,DOWN,1.0,449.0,676.0,563.0,1112.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,4,7,1,7,854,32,3.0,50,UP,296,18.0,true,3933,2847,1823,429,657,0,1,1,UP,1.0,427.0,836.0,565.358,1338.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,4,8,1,8,854,32,3.0,300,UP,311,18.0,true,9044,8127,2794,329,588,0,1,1,DOWN,1.0,393.0,479.0,710.0,1445.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,4,9,2,1,854,32,3.0,200,UP,433,18.0,true,5536,3920,1263,414,1202,0,1,1,DOWN,1.0,309.0,511.0,614.0,1451.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,4,10,2,2,854,32,6.0,50,UP,325,18.0,true,3524,2255,1229,585,684,0,2,1,UP,1.0,366.672,581.0,540.5,1125.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,4,11,2,3,854,32,6.0,200,UP,36,18.0,true,4695,3678,1225,431,586,-2,1,1,UP,1.0,322.0,583.0,536.5,1258.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,4,12,2,4,854,32,3.0,50,DOWN,753,18.0,true,3831,2719,1582,308,804,0,1,1,DOWN,1.0,280.523,731.0,417.0,1164.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,4,13,2,5,854,32,3.0,100,UP,647,18.0,true,4920,3951,2092,437,532,0,1,1,UP,1.0,325.0,648.0,505.5,1304.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,4,14,2,6,854,32,3.0,300,DOWN,661,18.0,true,6961,5441,1373,490,1030,0,1,1,DOWN,1.0,253.681,781.0,434.0,1418.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,4,15,2,7,854,32,6.0,100,DOWN,808,18.0,true,5898,4703,800,341,854,0,3,3,DOWN,1.0,308.5,652.5,561.0,1362.5,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,4,16,2,8,854,32,6.0,300,DOWN,680,18.0,true,6762,6048,2191,220,494,1,3,1,UP,1.0,313.0,628.0,554.0,1421.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,4,17,3,1,854,32,3.0,100,DOWN,313,18.0,true,5947,3584,2255,113,2250,0,2,1,DOWN,1.0,241.0,609.0,542.0,1307.486,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,4,18,3,2,854,32,3.0,200,UP,179,18.0,true,4372,3296,543,525,551,0,1,1,UP,1.0,373.0,505.0,610.0,1243.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,4,19,3,3,854,32,3.0,300,UP,178,18.0,true,6750,5759,2347,263,728,0,1,1,UP,1.0,394.0,494.5,691.0,1383.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,4,20,3,4,854,32,6.0,200,UP,217,18.0,true,3964,2752,1070,499,713,2,2,1,UP,1.0,361.0,453.0,765.5,1315.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,4,21,3,5,854,32,6.0,50,DOWN,792,18.0,true,3333,2528,1486,302,503,0,2,1,UP,1.0,363.0,595.0,563.5,1311.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,4,22,3,6,854,32,3.0,50,DOWN,126,18.0,true,3120,1855,1263,411,854,0,1,1,DOWN,1.0,360.0,618.0,560.0,1249.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,4,23,3,7,854,32,6.0,300,UP,449,18.0,true,4509,3457,1003,279,773,-2,1,1,UP,1.0,419.0,473.0,787.492,1339.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,4,24,3,8,854,32,6.0,100,DOWN,546,18.0,true,4014,3297,1506,183,534,1,1,1,DOWN,1.0,385.0,567.0,704.0,1227.5,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,4,25,4,1,854,32,6.0,300,DOWN,792,18.0,true,4810,2848,781,145,1817,1,1,1,DOWN,1.0,228.0,593.0,640.0,1582.5,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,4,26,4,2,854,32,3.0,200,DOWN,559,18.0,true,4469,3679,1468,171,619,0,1,1,DOWN,1.0,397.0,624.0,661.0,1554.5,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,4,27,4,3,854,32,6.0,200,DOWN,753,18.0,true,5235,4001,2015,547,687,0,2,1,DOWN,1.0,393.0,631.0,683.0,1389.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,4,28,4,4,854,32,3.0,300,DOWN,740,18.0,true,5276,4192,1102,352,732,0,1,1,DOWN,1.0,356.0,729.0,571.0,1515.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,4,29,4,5,854,32,6.0,100,UP,540,18.0,true,6275,5119,1950,409,747,0,2,1,DOWN,1.0,367.429,503.0,709.0,1270.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,4,30,4,6,854,32,3.0,100,UP,134,18.0,true,4224,3296,1343,268,660,0,1,1,UP,1.0,436.0,501.5,706.5,1303.0,1080.0,1661.0,4.331,
16,MOOSE,TrackPoint,1,4,31,4,7,854,32,6.0,50,UP,492,18.0,true,3042,1806,190,722,514,2,1,1,DOWN,1.0,367.0,532.0,661.0,1425.0,1080.0,1661.0,4.331,
